id	sym	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_WNT5A_1	MCF7_WNT5A_2	MCF7_WNT5A_3
ENSG00000179922	ZNF784	295	417	303	199	363	330
ENSG00000179930	ZNF648	1	1	0	0	0	0
ENSG00000179933	C14orf119	2528	2550	2393	1626	2721	2417
ENSG00000179934	CCR8	1	0	0	0	1	0
ENSG00000179935	LINC00652	51	57	35	21	50	32
ENSG00000179938	GOLGA8J	7	8	3	2	2	5
ENSG00000179941	BBS10	1268	1636	1291	908	1541	1379
ENSG00000179943	FIZ1	633	741	696	516	747	686
ENSG00000179950	PUF60	11013	11123	10442	7286	12017	10738
ENSG00000179954	SSC5D	22	23	22	10	14	24
ENSG00000179958	DCTPP1	4946	3743	4551	3970	4515	4644
ENSG00000179965	ZNF771	374	463	449	337	451	439
ENSG00000179967	PPP1R14BP3	10	3	7	4	8	6
ENSG00000179978	na	14	13	15	9	19	11
ENSG00000179979	CRIPAK	436	492	317	282	374	392
ENSG00000179981	TSHZ1	772	815	615	524	778	717
ENSG00000179988	PSTK	195	223	156	143	183	186
ENSG00000179994	SPDYE7P	0	1	1	0	1	0
ENSG00000179997	na	0	0	1	0	0	0
ENSG00000180008	SOCS4	4117	4142	4002	3383	4494	4263
ENSG00000180011	ZADH2	1623	1824	1531	1165	1817	1650
ENSG00000180015	na	19	25	24	26	28	19
ENSG00000180019	na	0	1	1	1	0	1
ENSG00000180035	ZNF48	1497	1368	1427	1034	1546	1401
ENSG00000180043	FAM71E2	3	0	0	0	0	1
ENSG00000180044	C3orf80	27	23	25	22	31	27
ENSG00000180061	TMEM150B	2	3	3	0	1	3
ENSG00000180066	C10orf91	17	18	9	16	19	9
ENSG00000180071	ANKRD18A	628	776	565	458	676	656
ENSG00000180083	WFDC11	2	1	2	0	1	4
ENSG00000180089	TMEM86B	46	65	58	46	45	58
ENSG00000180096	SEPT1	33	49	40	25	32	48
ENSG00000180098	TRNAU1AP	699	707	686	503	769	679
ENSG00000180104	EXOC3	3192	3279	2832	2372	3265	3111
ENSG00000180105	na	0	0	0	0	0	1
ENSG00000180116	C12orf40	8	6	7	4	4	6
ENSG00000180138	CSNK1A1L	0	0	1	0	0	0
ENSG00000180139	ACTA2-AS1	0	1	2	1	0	0
ENSG00000180152	na	1	11	0	2	5	7
ENSG00000180155	LYNX1	8	11	1	3	7	6
ENSG00000180172	RPS12P23	3	5	1	3	2	2
ENSG00000180176	TH	211	113	153	110	119	184
ENSG00000180178	FAR2P1	82	102	70	66	111	74
ENSG00000180182	MED14	3894	4460	3766	2850	4400	4069
ENSG00000180185	FAHD1	1590	1541	1524	1102	1612	1564
ENSG00000180189	HMGB1P14	27	28	24	9	20	16
ENSG00000180190	TDRP	1	1	0	2	5	3
ENSG00000180198	RCC1	7834	7417	7770	5682	8124	7709
ENSG00000180205	WFDC9	0	0	0	0	1	0
ENSG00000180209	MYLPF	7	14	8	5	4	13
ENSG00000180210	F2	2	2	6	0	4	3
ENSG00000180211	na	1	5	5	4	4	3
ENSG00000180219	FAM71C	3	5	1	1	1	2
ENSG00000180221	TPT1P10	1	2	3	0	0	0
ENSG00000180228	PRKRA	1835	2143	1783	1363	2185	1909
ENSG00000180229	HERC2P3	25	35	34	22	35	21
ENSG00000180233	ZNRF2	706	880	710	589	873	713
ENSG00000180245	RRH	1	1	2	0	2	0
ENSG00000180251	SLC9A4	90	101	105	56	118	114
ENSG00000180257	ZNF816	370	464	367	238	454	398
ENSG00000180263	FGD6	363	326	498	297	364	392
ENSG00000180264	ADGRD2	24	14	28	19	22	26
ENSG00000180269	GPR139	4	4	5	1	1	5
ENSG00000180279	na	9	16	10	4	11	13
ENSG00000180284	na	2	1	0	1	0	0
ENSG00000180287	PLD5	0	0	0	0	1	0
ENSG00000180304	OAZ2	2888	3187	2793	2049	3124	3111
ENSG00000180305	WFDC10A	1	1	0	1	1	2
ENSG00000180316	PNPLA1	12	8	10	10	8	10
ENSG00000180329	CCDC43	1251	1284	1238	1004	1430	1407
ENSG00000180332	KCTD4	0	2	1	2	0	3
ENSG00000180336	C17orf104	34	54	55	43	73	59
ENSG00000180340	FZD2	312	411	298	239	376	363
ENSG00000180344	na	0	0	0	1	0	1
ENSG00000180346	TIGD2	407	490	474	288	501	388
ENSG00000180347	CCDC129	47	45	91	11	37	79
ENSG00000180353	HCLS1	20	19	15	8	14	6
ENSG00000180354	MTURN	638	922	534	413	746	626
ENSG00000180357	ZNF609	6098	5767	5376	4342	5512	5569
ENSG00000180370	PAK2	14880	14392	15011	11508	15186	14272
ENSG00000180376	CCDC66	628	608	518	476	601	584
ENSG00000180385	EMC3-AS1	1078	1307	935	738	1237	1040
ENSG00000180389	ATP5EP2	29	50	34	29	44	39
ENSG00000180398	MCFD2	5180	5219	4938	3972	5330	4979
ENSG00000180422	LINC00304	12	19	16	15	11	16
ENSG00000180423	HARBI1	305	296	298	200	299	269
ENSG00000180425	C11orf71	219	271	201	201	271	244
ENSG00000180432	CYP8B1	5	15	13	3	10	15
ENSG00000180438	TPRXL	5	8	6	4	7	2
ENSG00000180447	GAS1	11	10	12	12	12	9
ENSG00000180448	HMHA1	582	611	535	419	614	636
ENSG00000180458	na	0	2	0	1	2	0
ENSG00000180479	ZNF571	127	137	111	79	145	110
ENSG00000180481	GLIPR1L2	30	33	28	21	34	37
ENSG00000180488	FAM73A	929	950	808	701	922	870
ENSG00000180509	KCNE1	11	5	3	5	5	7
ENSG00000180525	PRR26	19	53	33	22	30	43
ENSG00000180530	NRIP1	8799	10057	7580	6601	9984	8260
ENSG00000180532	ZSCAN4	0	1	0	0	0	0
ENSG00000180535	BHLHA15	1	4	4	3	0	7
ENSG00000180537	RNF182	6	8	5	2	5	6
ENSG00000180539	C9orf139	66	115	93	67	74	98
ENSG00000180543	TSPYL5	4113	4424	3937	2991	4602	4217
ENSG00000180549	FUT7	1	5	6	6	4	9
ENSG00000180573	HIST1H2AC	1178	1438	1311	787	1326	1370
ENSG00000180574	na	2	8	6	2	8	5
ENSG00000180581	SRP9P1	1	0	0	0	0	0
ENSG00000180592	SKIDA1	216	277	206	130	248	233
ENSG00000180596	HIST1H2BC	191	255	262	117	241	250
ENSG00000180610	ZBTB12P1	6	5	4	3	8	8
ENSG00000180611	MB21D2	1173	1207	1389	877	1329	1222
ENSG00000180616	SSTR2	111	132	117	82	127	108
ENSG00000180626	ZNF594	1060	1387	1093	769	1290	1154
ENSG00000180628	PCGF5	1669	1637	1561	1288	1631	1672
ENSG00000180638	SLC47A2	9	9	3	2	6	5
ENSG00000180644	PRF1	0	0	1	0	0	0
ENSG00000180658	OR2A4	0	1	0	0	0	0
ENSG00000180660	MAB21L1	6	4	3	1	4	7
ENSG00000180662	RPL21P8	1	4	1	3	4	1
ENSG00000180663	VN1R3	0	0	1	1	0	0
ENSG00000180667	YOD1	29	31	37	22	43	36
ENSG00000180673	EXOC5P1	0	1	1	2	0	1
ENSG00000180694	TMEM64	38506	42516	33468	27192	37277	36040
ENSG00000180708	OR10K2	7	8	10	8	16	10
ENSG00000180712	na	8	7	8	7	7	5
ENSG00000180720	CHRM4	1	3	2	3	6	9
ENSG00000180730	SHISA2	329	510	230	305	525	270
ENSG00000180739	S1PR5	148	138	116	101	133	162
ENSG00000180745	CLRN3	0	1	1	0	1	0
ENSG00000180747	SMG1P3	147	181	155	107	141	168
ENSG00000180758	GPR157	1462	1490	1373	1211	1557	1433
ENSG00000180764	PIPSL	15	17	6	8	17	13
ENSG00000180767	CHST13	0	1	0	0	0	0
ENSG00000180769	WDFY3-AS2	153	245	179	140	211	186
ENSG00000180770	OR7E129P	0	1	0	0	0	1
ENSG00000180771	na	18	32	17	19	30	30
ENSG00000180772	AGTR2	0	0	2	0	0	1
ENSG00000180773	SLC36A4	230	297	242	163	304	258
ENSG00000180776	ZDHHC20	10036	11543	10567	7814	11531	11220
ENSG00000180777	ANKRD30B	32	18	20	10	24	25
ENSG00000180787	ZFP3	950	1162	1015	657	1093	1068
ENSG00000180801	ARSJ	36	27	57	25	38	32
ENSG00000180803	na	0	2	0	1	0	0
ENSG00000180806	HOXC9	171	159	236	154	165	241
ENSG00000180815	MAP3K15	15	24	12	12	18	27
ENSG00000180817	PPA1	6405	5402	6167	4855	6518	6099
ENSG00000180818	HOXC10	48	42	43	32	42	57
ENSG00000180822	PSMG4	843	771	745	662	825	807
ENSG00000180834	MAP6D1	411	270	529	364	321	434
ENSG00000180846	CSNK1G2-AS1	4	8	8	1	2	6
ENSG00000180855	ZNF443	420	498	413	276	447	397
ENSG00000180867	PDIA3P1	172	181	144	138	178	163
ENSG00000180869	LINC01555	6	2	1	5	6	5
ENSG00000180871	CXCR2	9	8	0	3	7	7
ENSG00000180875	GREM2	0	0	0	0	0	1
ENSG00000180878	C11orf42	15	10	9	6	7	10
ENSG00000180879	SSR4	7187	7168	6375	5016	7993	6787
ENSG00000180881	CAPS2	201	388	183	123	278	233
ENSG00000180884	ZNF792	335	317	271	244	368	296
ENSG00000180891	CUEDC1	3170	3751	2771	2419	3416	3179
ENSG00000180900	SCRIB	9739	10549	8311	7046	10378	9120
ENSG00000180901	KCTD2	2047	2270	2086	1380	2220	2076
ENSG00000180902	D2HGDH	1989	2075	1664	1248	1831	2074
ENSG00000180914	OXTR	335	419	279	339	506	278
ENSG00000180917	CMTR2	2762	3173	2796	2093	3113	2916
ENSG00000180921	FAM83H	9397	10303	9429	7387	10415	9765
ENSG00000180929	GPR62	1	0	1	0	0	1
ENSG00000180938	ZNF572	497	660	422	309	613	537
ENSG00000180953	ST20	259	274	226	221	287	264
ENSG00000180957	PITPNB	3918	3742	3651	3050	3996	3688
ENSG00000180964	TCEAL8	23	27	23	22	18	39
ENSG00000180979	LRRC57	593	598	616	388	607	627
ENSG00000180987	na	2	1	0	0	0	1
ENSG00000180992	MRPL14	2340	2103	2169	1574	2401	2397
ENSG00000180998	GPR137C	373	446	426	311	476	411
ENSG00000180999	C1orf105	6	15	6	3	21	6
ENSG00000181004	BBS12	117	126	70	89	115	102
ENSG00000181007	ZFP82	16	7	14	5	17	20
ENSG00000181013	C17orf47	3	8	9	6	3	10
ENSG00000181016	LSMEM1	83	68	84	66	88	80
ENSG00000181019	NQO1	29337	23438	33630	20003	26761	28624
ENSG00000181026	AEN	3462	2679	3147	2793	3292	2761
ENSG00000181027	FKRP	504	536	517	322	527	503
ENSG00000181029	TRAPPC5	250	347	201	143	272	225
ENSG00000181031	RPH3AL	230	216	264	197	249	244
ENSG00000181035	SLC25A42	685	807	584	471	723	664
ENSG00000181036	FCRL6	0	0	2	0	1	1
ENSG00000181038	METTL23	758	782	668	569	811	746
ENSG00000181045	SLC26A11	704	827	720	493	803	799
ENSG00000181061	HIGD1A	1250	1289	1257	1002	1387	1270
ENSG00000181072	CHRM2	0	0	0	0	0	1
ENSG00000181085	MAPK15	448	408	377	301	293	536
ENSG00000181090	EHMT1	6603	7315	6343	4659	7410	6441
ENSG00000181092	ADIPOQ	6	13	5	7	8	8
ENSG00000181097	na	62	80	85	48	52	85
ENSG00000181101	SDCCAG3P2	0	0	0	0	0	1
ENSG00000181104	F2R	30	37	45	18	37	54
ENSG00000181109	OR52P1P	0	0	0	0	0	1
ENSG00000181123	na	0	0	1	0	0	1
ENSG00000181126	HLA-V	7	8	4	5	9	6
ENSG00000181135	ZNF707	1310	1542	1162	869	1344	1313
ENSG00000181143	MUC16	337	442	170	215	309	207
ENSG00000181163	NPM1	56667	51604	52572	44089	62724	56530
ENSG00000181191	PJA1	590	527	546	396	551	617
ENSG00000181192	DHTKD1	6046	7065	5966	3966	6826	6566
ENSG00000181201	HIST3H2BA	0	0	0	1	0	0
ENSG00000181214	na	1	0	2	1	0	0
ENSG00000181215	C4orf50	1	0	0	0	0	0
ENSG00000181218	HIST3H2A	925	1065	857	656	1022	981
ENSG00000181220	ZNF746	1125	1151	1029	875	1125	1097
ENSG00000181222	POLR2A	17975	23794	18676	10982	20383	20647
ENSG00000181227	na	10	6	7	7	9	10
ENSG00000181240	SLC25A41	7	7	16	5	13	9
ENSG00000181260	MTHFD2P7	3	1	1	1	2	3
ENSG00000181264	TMEM136	232	258	166	131	227	228
ENSG00000181274	FRAT2	821	985	724	588	888	872
ENSG00000181284	TMEM102	424	377	329	276	340	323
ENSG00000181291	TMEM132E	1	2	3	2	4	1
ENSG00000181315	ZNF322	1269	1538	1325	988	1420	1376
ENSG00000181322	NME9	16	34	20	6	21	24
ENSG00000181323	SPEM1	2	1	0	1	0	3
ENSG00000181333	HEPHL1	59	81	52	30	76	43
ENSG00000181350	LRRC75A	180	263	170	101	224	170
ENSG00000181355	OFCC1	8	6	6	2	7	9
ENSG00000181358	CTAGE10P	0	1	0	0	0	1
ENSG00000181359	HSP90AA6P	142	188	168	120	234	160
ENSG00000181378	CCDC108	5	1	1	2	1	1
ENSG00000181381	DDX60L	23	23	23	27	24	23
ENSG00000181392	SYNE4	877	943	739	659	958	895
ENSG00000181396	OGFOD3	1587	1837	1428	1055	1692	1525
ENSG00000181404	WASH1	63	70	57	43	64	75
ENSG00000181408	UTS2R	1	0	1	1	0	0
ENSG00000181409	AATK	29	31	30	28	36	52
ENSG00000181418	DDN	14	15	23	8	7	7
ENSG00000181433	SAGE1	0	0	0	0	1	1
ENSG00000181444	ZNF467	1169	1469	1296	920	1338	1371
ENSG00000181449	SOX2	1278	2113	1568	758	1816	1803
ENSG00000181450	ZNF678	911	959	852	679	1037	870
ENSG00000181458	TMEM45A	523	544	562	415	619	590
ENSG00000181467	RAP2B	2214	2259	2330	1820	2284	2303
ENSG00000181472	ZBTB2	2495	2615	2412	1883	2680	2481
ENSG00000181481	RNF135	699	669	662	516	708	696
ENSG00000181511	na	0	0	1	0	0	0
ENSG00000181513	ACBD4	240	209	197	158	196	236
ENSG00000181514	na	1	0	0	1	0	0
ENSG00000181523	SGSH	2014	2057	1967	1540	1905	2187
ENSG00000181524	RPL24P4	18	14	19	7	8	14
ENSG00000181541	MAB21L2	1	13	9	5	5	12
ENSG00000181544	FANCB	544	575	571	429	617	581
ENSG00000181552	EDDM3B	1	0	0	0	0	0
ENSG00000181555	SETD2	4705	5217	4347	3550	4957	4751
ENSG00000181577	C6orf223	1	2	0	0	2	3
ENSG00000181585	TMIE	4	1	0	3	3	4
ENSG00000181588	MEX3D	972	1006	1005	1008	934	1009
ENSG00000181610	MRPS23	7248	6564	7304	5609	8239	7174
ENSG00000181617	FDCSP	0	0	1	0	0	0
ENSG00000181619	GPR135	111	124	136	99	128	131
ENSG00000181625	SLX1B	2	5	5	1	5	8
ENSG00000181626	ANKRD62	25	14	25	6	16	15
ENSG00000181631	P2RY13	0	2	1	1	2	1
ENSG00000181634	TNFSF15	27	28	21	20	20	34
ENSG00000181638	ZFP41	483	564	442	338	506	503
ENSG00000181649	PHLDA2	721	743	879	772	861	750
ENSG00000181652	ATG9B	73	22	36	72	20	36
ENSG00000181656	GPR88	0	0	1	0	1	0
ENSG00000181666	HKR1	1094	1326	948	707	1240	1104
ENSG00000181690	PLAG1	13	17	15	10	20	24
ENSG00000181704	YIPF6	3426	3586	3504	2670	3586	3718
ENSG00000181722	ZBTB20	9	12	8	13	12	10
ENSG00000181741	FDX1P1	1	0	0	0	1	0
ENSG00000181744	C3orf58	1553	1939	1768	1320	1942	1754
ENSG00000181751	C5orf30	1442	1548	1209	1052	1555	1268
ENSG00000181754	AMIGO1	932	908	1015	723	1009	901
ENSG00000181773	GPR3	11	11	14	16	19	13
ENSG00000181778	TMEM252	0	0	0	1	1	1
ENSG00000181781	ODF3L2	4	0	0	1	0	4
ENSG00000181788	SIAH2	2962	3131	3085	2075	2843	3343
ENSG00000181789	COPG1	13691	13607	12552	9070	14142	13527
ENSG00000181790	ADGRB1	144	146	95	91	102	166
ENSG00000181798	LINC00471	50	71	43	47	85	58
ENSG00000181804	SLC9A9	0	0	0	0	2	0
ENSG00000181817	LSM10	913	846	903	657	1054	920
ENSG00000181819	KCTD9P2	0	0	1	1	1	1
ENSG00000181826	RELL1	246	251	200	152	222	202
ENSG00000181827	RFX7	1808	1899	1580	1281	1768	1719
ENSG00000181830	SLC35C1	3817	3889	4014	2533	3980	4221
ENSG00000181847	TIGIT	2	1	1	4	1	1
ENSG00000181852	RNF41	1954	1904	1987	1402	1880	2025
ENSG00000181856	SLC2A4	64	67	47	48	39	72
ENSG00000181873	IBA57	781	983	809	512	897	809
ENSG00000181885	CLDN7	3886	2886	3456	2701	3336	3157
ENSG00000181894	ZNF329	493	685	538	320	702	528
ENSG00000181896	ZNF101	902	1043	1053	658	1032	1055
ENSG00000181904	C5orf24	3358	3621	2948	2626	3540	3381
ENSG00000181908	na	6	6	2	3	4	11
ENSG00000181915	ADO	1181	1149	1196	897	1179	1106
ENSG00000181924	COA4	4125	3774	3653	2965	4533	3869
ENSG00000181929	PRKAG1	3030	3095	3159	1954	3348	3121
ENSG00000181938	GINS3	749	698	776	538	760	787
ENSG00000181982	CCDC149	682	712	623	498	727	625
ENSG00000181984	GOLGA8CP	0	0	0	0	1	0
ENSG00000181991	MRPS11	2303	2427	2207	1553	2685	2351
ENSG00000181997	AQP7P2	0	0	1	0	0	0
ENSG00000182000	na	3	0	0	0	0	2
ENSG00000182004	SNRPE	8458	8591	8685	6548	9905	8808
ENSG00000182010	RTKN2	750	1091	887	558	1016	916
ENSG00000182013	PNMAL1	1	2	1	3	0	1
ENSG00000182021	na	5	8	3	3	7	3
ENSG00000182022	CHST15	2726	2964	2236	1990	2764	2394
ENSG00000182035	ADIG	0	0	0	0	1	1
ENSG00000182040	USH1G	7	27	18	12	18	19
ENSG00000182048	TRPC2	0	1	0	0	0	0
ENSG00000182050	MGAT4C	37	43	41	21	38	35
ENSG00000182054	IDH2	11635	14853	11768	7286	14105	12249
ENSG00000182057	OGFRP1	37	28	34	33	44	36
ENSG00000182083	OR6B2	0	0	0	0	1	1
ENSG00000182087	TMEM259	2474	2864	2252	1881	2656	2617
ENSG00000182093	WRB	3561	3546	3141	2562	3814	3508
ENSG00000182095	TNRC18	8332	11481	8037	6028	9665	9021
ENSG00000182103	FAM181B	1	2	2	1	2	0
ENSG00000182107	TMEM30B	4152	4432	3586	3131	4103	3977
ENSG00000182108	DEXI	2	2	2	1	3	1
ENSG00000182109	na	34	22	29	18	14	23
ENSG00000182111	ZNF716	9	12	13	6	13	11
ENSG00000182117	NOP10	2206	1895	1947	1415	2169	1961
ENSG00000182118	FAM89A	170	132	184	145	129	163
ENSG00000182132	KCNIP1	0	0	0	1	0	0
ENSG00000182134	TDRKH	2371	3174	2143	1625	3040	2460
ENSG00000182141	ZNF708	779	879	866	604	931	858
ENSG00000182149	IST1	8303	8108	7596	5628	8154	7855
ENSG00000182150	ERCC6L2	1857	2216	1866	1294	2172	1916
ENSG00000182154	MRPL41	4587	4727	4838	3904	5107	5156
ENSG00000182156	ENPP7	1	0	1	0	0	0
ENSG00000182158	CREB3L2	2732	2508	2439	2005	2451	2409
ENSG00000182165	TP53TG1	843	762	640	580	832	632
ENSG00000182168	UNC5C	371	425	369	245	385	359
ENSG00000182173	TSEN54	6578	6568	6349	4568	6540	6866
ENSG00000182175	RGMA	50	43	51	24	45	46
ENSG00000182177	ASB18	13	20	20	17	12	9
ENSG00000182179	UBA7	14	21	8	14	11	17
ENSG00000182180	MRPS16	4637	4694	4368	3508	5199	4786
ENSG00000182183	FAM159A	6	6	7	1	3	4
ENSG00000182185	RAD51B	394	439	349	278	365	382
ENSG00000182195	LDOC1	5953	7668	5745	3685	6742	6552
ENSG00000182196	ARL6IP4	20	36	29	20	30	46
ENSG00000182197	EXT1	746	891	788	505	906	740
ENSG00000182199	SHMT2	7218	5962	6638	5228	6181	6821
ENSG00000182208	MOB2	400	435	438	272	453	391
ENSG00000182218	HHIPL1	7	5	2	10	11	3
ENSG00000182220	ATP6AP2	5256	5115	5455	3799	5319	5537
ENSG00000182223	ZAR1	2	1	1	2	0	0
ENSG00000182224	CYB5D1	48	47	25	32	54	39
ENSG00000182230	FAM153B	22	31	14	9	15	14
ENSG00000182240	BACE2	1032	834	1030	738	879	1006
ENSG00000182247	UBE2E2	427	475	387	309	486	419
ENSG00000182253	SYNM	439	479	584	315	520	555
ENSG00000182256	GABRG3	14	19	15	10	21	10
ENSG00000182257	PRR34	29	24	35	17	15	26
ENSG00000182263	FIGN	1939	2078	1882	1399	2204	1973
ENSG00000182264	IZUMO1	112	135	111	78	97	116
ENSG00000182271	TMIGD1	1	0	0	0	0	0
ENSG00000182272	B4GALNT4	1348	1603	1288	1035	1336	1566
ENSG00000182287	AP1S2	1066	1232	1051	920	1254	1111
ENSG00000182307	C8orf33	3307	3437	3150	2531	3958	3178
ENSG00000182308	DCAF4L1	25	21	34	21	30	35
ENSG00000182310	SPACA6P	159	200	165	117	155	179
ENSG00000182318	ZSCAN22	436	496	446	290	479	415
ENSG00000182324	KCNJ14	86	71	74	75	83	79
ENSG00000182325	FBXL6	1133	1088	1058	914	963	1276
ENSG00000182326	C1S	16	20	14	9	14	12
ENSG00000182327	GLTPD2	71	86	90	75	68	76
ENSG00000182329	KIAA2012	37	36	38	38	36	36
ENSG00000182347	PDSS1P1	4	4	2	1	1	5
ENSG00000182348	ZNF804B	84	89	125	65	122	104
ENSG00000182352	C17orf77	12	12	4	6	9	12
ENSG00000182359	KBTBD3	86	87	78	66	95	84
ENSG00000182362	YBEY	257	308	304	145	307	317
ENSG00000182366	FAM87A	5	4	4	6	6	7
ENSG00000182372	CLN8	2619	2755	2319	1894	2791	2360
ENSG00000182376	na	21	27	21	12	24	25
ENSG00000182378	PLCXD1	0	0	1	0	0	0
ENSG00000182379	NXPH4	185	186	172	131	155	199
ENSG00000182383	RPL27AP5	3	0	1	1	0	0
ENSG00000182389	CACNB4	54	58	49	50	48	48
ENSG00000182393	IFNL1	2	2	0	0	1	1
ENSG00000182397	DNM1P46	13	13	15	6	14	12
ENSG00000182400	TRAPPC6B	2729	2980	2695	2020	2967	2825
ENSG00000182405	PGBD4	365	387	330	314	414	392
ENSG00000182446	NPLOC4	10163	11670	9646	7268	12011	9939
ENSG00000182447	OTOL1	1	1	3	0	0	0
ENSG00000182450	KCNK4	2	2	4	1	3	3
ENSG00000182459	TEX19	23	36	17	14	45	26
ENSG00000182463	TSHZ2	99	227	114	79	145	124
ENSG00000182472	CAPN12	183	148	133	131	112	167
ENSG00000182473	EXOC7	3891	4853	3826	2648	4375	4080
ENSG00000182477	OR2B8P	1	0	0	0	0	0
ENSG00000182481	KPNA2	25501	43020	38968	17463	46989	38962
ENSG00000182489	XKRX	91	139	66	83	129	87
ENSG00000182492	BGN	3	2	2	0	0	2
ENSG00000182504	CEP97	1015	1242	808	717	1121	1024
ENSG00000182508	LHFPL1	0	0	0	0	0	2
ENSG00000182511	FES	14	16	18	11	12	23
ENSG00000182512	GLRX5	3072	3213	3105	2346	3290	3303
ENSG00000182518	FAM104B	609	631	502	445	679	558
ENSG00000182521	TBPL2	34	39	30	21	24	21
ENSG00000182531	OR7E115P	0	0	0	1	0	0
ENSG00000182533	CAV3	1	5	3	3	3	4
ENSG00000182534	MXRA7	349	397	480	275	403	500
ENSG00000182541	LIMK2	1416	1627	1540	1013	1600	1501
ENSG00000182544	MFSD5	2100	2068	2124	1505	2147	2095
ENSG00000182545	RNASE10	73	66	48	48	62	64
ENSG00000182551	ADI1	5900	6511	6765	3785	6348	6693
ENSG00000182552	RWDD4	387	380	375	328	461	423
ENSG00000182557	SPNS3	1	0	1	2	0	1
ENSG00000182568	SATB1	3	2	5	4	3	4
ENSG00000182574	na	0	0	1	0	2	2
ENSG00000182575	NXPH3	118	124	117	60	112	130
ENSG00000182578	CSF1R	9	7	8	5	2	1
ENSG00000182580	EPHB3	929	1104	1038	624	1074	1012
ENSG00000182583	VCX	9	6	3	6	2	9
ENSG00000182584	ACTL10	98	94	101	80	97	96
ENSG00000182585	EPGN	0	0	0	0	1	0
ENSG00000182586	LINC00334	0	0	3	0	1	0
ENSG00000182600	C2orf82	43	36	39	30	36	52
ENSG00000182606	TRAK1	1548	1428	1309	1160	1376	1430
ENSG00000182612	TSPAN10	53	60	49	20	35	54
ENSG00000182621	PLCB1	2760	2880	2929	2111	2862	2807
ENSG00000182625	na	1	0	1	1	0	0
ENSG00000182628	SKA2	13401	15092	14621	10001	16034	16169
ENSG00000182632	CCNYL2	0	2	1	0	0	0
ENSG00000182645	CCDC172	0	4	2	4	1	0
ENSG00000182648	LINC01006	1027	1322	979	712	1233	1095
ENSG00000182670	TTC3	10242	11383	8304	8033	11083	8965
ENSG00000182674	KCNB2	0	0	0	0	1	0
ENSG00000182676	PPP1R27	3	8	5	8	6	7
ENSG00000182685	BRICD5	488	685	510	372	603	567
ENSG00000182687	GALR2	2	6	13	9	9	10
ENSG00000182698	RESP18	0	0	0	0	1	0
ENSG00000182700	IGIP	326	393	217	218	320	292
ENSG00000182704	TSKU	2946	1809	2570	2391	2322	2466
ENSG00000182718	ANXA2	12263	12429	12496	9136	16100	11347
ENSG00000182722	SEPHS1P1	0	1	1	3	2	3
ENSG00000182732	RGS6	260	359	231	169	258	245
ENSG00000182742	HOXB4	3	2	2	3	0	1
ENSG00000182747	SLC35D3	1	1	1	0	0	4
ENSG00000182749	PAQR7	230	184	198	169	212	226
ENSG00000182752	PAPPA	11	25	17	19	20	16
ENSG00000182759	MAFA	113	166	175	153	160	206
ENSG00000182768	NGRN	3205	3227	2795	2390	3602	3083
ENSG00000182771	GRID1	12	14	13	6	13	10
ENSG00000182774	RPS17	2	0	0	0	0	1
ENSG00000182782	HCAR2	14	8	4	8	6	6
ENSG00000182791	CCDC87	53	63	57	44	64	71
ENSG00000182795	C1orf116	6	3	11	4	1	4
ENSG00000182796	TMEM198B	1037	1036	838	725	752	1084
ENSG00000182798	MAGEB17	0	1	1	0	0	2
ENSG00000182809	CRIP2	5245	6357	4148	3595	6117	5259
ENSG00000182810	DDX28	558	564	579	409	573	600
ENSG00000182814	FUNDC2P2	3	0	0	3	0	3
ENSG00000182824	na	0	0	0	0	2	2
ENSG00000182827	ACBD3	3268	3457	3262	2717	3654	3329
ENSG00000182831	C16orf72	5466	5476	5461	4321	5517	5433
ENSG00000182836	PLCXD3	268	235	174	185	201	221
ENSG00000182841	RRP7BP	254	239	261	217	240	240
ENSG00000182853	VMO1	42	44	29	30	58	50
ENSG00000182858	ALG12	487	546	442	321	486	518
ENSG00000182866	LCK	6	4	10	4	8	7
ENSG00000182870	GALNT9	13	17	12	9	7	13
ENSG00000182871	COL18A1	6584	6733	4877	4841	6584	5903
ENSG00000182872	RBM10	4247	4764	4091	2864	4743	4341
ENSG00000182873	na	93	83	90	67	109	99
ENSG00000182885	ADGRG3	1	0	0	0	0	1
ENSG00000182888	na	1	2	2	0	1	0
ENSG00000182890	GLUD2	110	145	118	94	171	160
ENSG00000182896	TMEM95	1	0	0	0	0	1
ENSG00000182898	TCHHL1	2	0	5	3	2	6
ENSG00000182899	RPL35A	26057	25014	23450	19750	29152	24958
ENSG00000182901	RGS7	0	0	0	1	0	0
ENSG00000182902	SLC25A18	27	18	23	11	16	20
ENSG00000182903	ZNF721	1372	1436	1576	1057	1627	1498
ENSG00000182912	TSPEAR-AS2	22	30	21	7	20	24
ENSG00000182916	TCEAL7	0	0	0	0	0	1
ENSG00000182919	C11orf54	499	606	434	389	476	470
ENSG00000182921	CCDC75P1	0	1	0	0	0	1
ENSG00000182923	CEP63	1416	1484	1430	1000	1546	1479
ENSG00000182931	WFDC10B	1	0	0	0	1	0
ENSG00000182934	SRPR	5906	5599	5328	4011	6049	5347
ENSG00000182938	OTOP3	0	1	1	0	1	0
ENSG00000182944	EWSR1	17022	19266	16021	11346	19590	17514
ENSG00000182950	ODF3L1	2	2	2	1	2	1
